Query_number,doc_number
760817,12706
760817,24660
760817,313823
760817,420189
760817,239375
760817,33070
760908,226615
760908,227257
760908,494250
760908,78326
760908,102772
760908,45633
760908,408646
760908,23388
760908,227232
760908,484209
760930,31393
760930,149433
760930,178290
760930,455143
760930,96660
760930,434869
760930,432848
760930,42601
760930,28665
760930,94852
761032,122219
761032,451943
761032,167832
761032,290007
761032,324361
761032,286282
761032,269955
761032,374806
761032,423614
761032,420276
761096,63300
761096,246724
761096,453248
761096,154487
761096,273379
761096,350014
761096,441987
761096,279474
761096,389959
761096,190528
761388,124591
761388,48893
761388,422860
761388,267223
761388,412172
761388,11870
761388,299433
761388,55352
761388,288802
761388,210146
761963,254699
761963,399590
761963,474246
761963,15451
761963,42879
761963,429507
761963,122422
761963,380386
761963,134470
761963,394399
762111,214350
762111,121632
762111,57075
762111,336865
762111,413996
762111,204328
762111,301008
762111,172965
762111,155459
762111,261288
762558,25249
762558,485491
762558,22873
762558,369236
762558,101289
762558,105913
762558,159908
762558,74512
762558,254146
762558,128447
762652,349510
762652,137111
762652,22090
762652,254511
762652,100023
762652,216621
762652,159027
762652,454347
762652,220755
762652,315378
762761,289183
762761,36985
762761,299968
762761,415698
762761,211851
762761,410086
762761,357339
762761,475589
762761,48170
762761,225346
763084,325524
763084,466844
763084,80846
763084,84650
763084,332594
763084,295969
763084,453329
763084,21127
763084,5793
763084,198773
763878,406575
763878,418703
763878,105584
763878,335593
763878,433381
763878,435553
763878,401938
763878,363218
763878,70670
763878,230565
764139,82537
764139,328607
764139,375388
764139,431793
764139,31687
764139,165809
764139,413348
764139,387227
764139,63944
764139,412181
764691,388805
764691,393673
764691,129700
764691,281127
764691,406803
764691,243350
764691,127385
764691,9497
764691,119767
764691,68574
765147,149112
765147,122286
765147,220966
765147,240414
765147,368388
765147,196382
765147,261541
765147,449589
765147,65974
765147,414138
765583,34650
765583,81977
765583,288797
765583,203713
765583,444870
765583,417557
765583,240399
765583,166383
765583,347962
765583,267457
766238,454391
766238,197638
766238,140800
766238,212087
766238,316079
766238,79255
766238,73859
766238,423922
766238,465216
766238,213527
766272,242064
766272,205660
766272,229378
766272,185430
766272,350536
766272,308190
766272,89625
766272,208826
766272,481867
766272,432215
766301,335786
766301,425686
766301,399385
766301,98374
766301,229441
766301,432029
766301,413746
766301,370721
766301,85536
766301,481992
766769,54611
766769,132224
766769,144117
766769,172011
766769,301374
766769,140908
766769,279782
766769,361213
766769,45506
766769,46431
766804,103129
766804,45425
766804,347292
766804,36248
766804,255303
766804,166373
766804,143374
766804,475059
766804,242544
766804,363518
767248,500396
767248,462923
767248,214101
767248,318411
767248,212552
767248,181599
767248,442387
767248,428879
767248,374838
767248,3776
767745,88796
767745,297102
767745,391397
767745,49115
767745,129838
767745,119640
767745,296997
767745,149209
767745,178772
767745,294096
768133,354579
768133,441897
768133,420118
768133,451225
768133,42482
768133,180005
768133,233084
768133,124634
768133,12145
768133,69542
769085,52254
769085,85884
769085,372448
769085,208086
769085,473532
769085,51566
769085,171130
769085,264610
769085,19798
769085,474893
769630,168192
769630,290414
769630,336522
769630,272925
769630,139177
769630,301630
769630,453187
769630,495454
769630,237450
769630,129773
770167,139674
770167,451193
770167,126421
770167,40299
770167,466808
770167,172203
770167,34017
770167,127619
770167,432064
770167,38931
770233,31698
770233,190305
770233,264190
770233,25182
770233,198158
770233,288095
770233,315210
770233,458878
770233,226995
770233,352749
770604,155874
770604,473625
770604,488377
770604,357083
770604,187379
770604,470528
770604,394915
770604,185198
770604,132127
770604,315502
771170,6369
771170,400298
771170,27564
771170,378690
771170,241345
771170,143417
771170,400209
771170,248395
771170,101526
771170,55247
771314,333454
771314,239995
771314,206210
771314,41161
771314,447957
771314,412661
771314,222823
771314,405015
771314,414460
771314,113416
771694,114587
771694,69969
771694,381898
771694,483422
771694,98879
771694,170554
771694,495930
771694,331499
771694,488845
771694,385230
772055,204818
772055,480756
772055,474559
772055,445428
772055,283024
772055,121459
772055,301467
772055,124205
772055,331326
772055,199334
772129,411392
772129,485083
772129,385200
772129,430021
772129,412507
772129,140841
772129,365632
772129,214227
772129,243380
772129,213856
772864,342469
772864,475233
772864,79536
772864,262724
772864,261007
772864,268069
772864,172911
772864,482773
772864,133815
772864,252575
772928,62191
772928,361040
772928,395425
772928,373193
772928,378948
772928,59671
772928,261649
772928,484632
772928,175917
772928,236294
773155,251791
773155,203486
773155,16096
773155,39211
773155,413640
773155,33495
773155,95487
773155,218613
773155,498719
773155,205481
773858,318834
773858,98281
773858,108913
773858,391591
773858,411669
773858,57093
773858,297574
773858,475954
773858,16096
773858,458387
773924,100538
773924,339760
773924,351020
773924,472963
773924,63337
773924,289269
773924,421386
773924,224097
773924,80391
773924,161063
773998,93683
773998,361654
773998,448940
773998,331354
773998,234392
773998,120492
773998,374177
773998,240067
773998,293565
773998,374874
775297,264365
775297,328024
775297,251315
775297,68996
775297,268506
775297,21814
775297,189395
775297,300197
775297,487559
775297,364640
775343,63690
775343,460985
775343,98925
775343,81527
775343,18370
775343,438434
775343,302401
775343,79245
775343,80591
775343,249586
775355,42733
775355,492762
775355,241833
775355,459631
775355,205318
775355,105482
775355,341178
775355,422951
775355,237063
775355,494537
775457,168752
775457,176464
775457,27608
775457,426172
775457,320886
775457,276823
775457,469030
775457,392853
775457,345655
775457,197349
776080,28131
776080,331223
776080,442754
776080,76090
776080,123707
776080,279252
776080,33788
776080,445386
776080,177874
776080,394612
776122,96016
776122,144785
776122,377310
776122,165210
776122,354617
776122,455921
776122,337494
776122,450046
776122,166462
776122,174881
776465,402275
776465,313744
776465,392715
776465,388104
776465,360747
776465,449406
776465,45135
776465,367276
776465,103215
776465,185174
776517,60652
776517,61862
776517,208850
776517,256014
776517,266524
776517,234813
776517,206642
776517,72205
776517,354059
776517,2000
776609,331311
776609,462459
776609,138156
776609,213643
776609,242925
776609,493133
776609,124644
776609,77526
776609,432600
776609,375391
776700,500707
776700,433165
776700,164659
776700,236144
776700,428516
776700,199213
776700,339110
776700,258565
776700,378091
776700,44002
777297,249271
777297,272112
777297,259084
777297,9433
777297,115151
777297,243963
777297,375538
777297,278923
777297,472478
777297,53123
777519,287837
777519,29623
777519,199541
777519,116159
777519,169356
777519,252500
777519,325852
777519,364612
777519,205585
777519,57670
778095,488961
778095,211410
778095,461146
778095,374418
778095,164458
778095,202470
778095,234711
778095,210408
778095,318194
778095,13976
778139,313485
778139,200319
778139,256232
778139,190197
778139,194173
778139,385726
778139,35681
778139,91072
778139,135625
778139,425333
778857,262364
778857,178972
778857,256759
778857,494292
778857,200159
778857,50448
778857,30906
778857,33280
778857,400201
778857,319943
778890,325862
778890,164120
778890,467423
778890,469365
778890,305792
778890,263836
778890,286836
778890,290280
778890,92828
778890,336055
778948,495394
778948,425273
778948,139237
778948,90372
778948,490877
778948,144230
778948,234600
778948,20642
778948,357720
778948,500632
779475,346577
779475,496485
779475,327705
779475,188716
779475,16902
779475,274014
779475,10430
779475,286664
779475,473121
779475,179780
779553,330065
779553,178842
779553,491517
779553,160326
779553,28434
779553,485914
779553,152473
779553,492973
779553,173085
779553,139676
779674,79790
779674,335691
779674,270631
779674,262198
779674,325072
779674,230565
779674,480136
779674,477417
779674,24177
779674,71615
780297,455210
780297,285135
780297,133808
780297,60263
780297,416410
780297,291607
780297,149290
780297,24900
780297,226363
780297,250012
780336,354284
780336,239958
780336,488361
780336,272592
780336,394576
780336,451164
780336,118473
780336,164808
780336,268616
780336,185848
780613,312412
780613,119235
780613,115039
780613,431409
780613,355410
780613,210289
780613,480374
780613,348362
780613,77554
780613,205025
780850,46338
780850,7079
780850,488803
780850,366101
780850,250785
780850,489564
780850,463511
780850,249052
780850,411429
780850,207017
780993,109664
780993,224393
780993,201470
780993,378424
780993,254816
780993,418121
780993,73429
780993,358210
780993,65709
780993,32094
781877,179763
781877,215672
781877,144195
781877,364815
781877,25377
781877,84187
781877,281070
781877,266409
781877,483467
781877,272668
782079,200253
782079,161213
782079,265121
782079,267073
782079,259068
782079,391406
782079,297524
782079,50576
782079,99452
782079,215401
782381,205991
782381,495729
782381,52703
782381,218705
782381,160082
782381,218398
782381,80528
782381,230996
782381,353543
782381,13337
782426,41430
782426,344535
782426,441539
782426,185437
782426,127151
782426,309366
782426,354028
782426,202654
782426,488428
782426,65391
782549,238024
782549,19164
782549,487316
782549,141280
782549,351991
782549,327986
782549,231783
782549,498307
782549,414155
782549,313050
782696,488636
782696,298991
782696,1172
782696,475917
782696,317065
782696,19410
782696,478849
782696,254471
782696,488838
782696,116061
783098,93209
783098,239691
783098,155154
783098,261393
783098,440976
783098,110482
783098,29999
783098,489281
783098,42769
783098,278538
783277,378868
783277,351620
783277,86958
783277,36811
783277,193995
783277,161179
783277,427170
783277,492981
783277,346976
783277,2161
783433,285187
783433,53713
783433,48332
783433,40544
783433,486807
783433,85377
783433,107688
783433,394638
783433,413529
783433,132159
783602,287471
783602,83195
783602,31527
783602,414897
783602,15531
783602,303792
783602,499030
783602,480499
783602,184174
783602,500254
783687,336659
783687,365453
783687,293865
783687,445084
783687,276600
783687,267019
783687,119455
783687,459486
783687,484925
783687,464046
783781,20187
783781,339987
783781,410866
783781,448417
783781,442993
783781,181320
783781,109525
783781,360770
783781,167928
783781,10398
783822,273775
783822,167954
783822,118120
783822,256088
783822,370685
783822,410766
783822,344902
783822,124563
783822,199416
783822,170306
783843,123865
783843,266533
783843,364433
783843,6359
783843,248255
783843,23232
783843,35332
783843,175642
783843,472270
783843,419989
783963,474236
783963,126171
783963,347583
783963,332726
783963,453402
783963,58076
783963,457833
783963,176455
783963,307813
783963,35280
784549,48572
784549,102676
784549,104124
784549,435936
784549,10068
784549,430482
784549,97271
784549,291872
784549,433448
784549,42405
784961,96978
784961,118826
784961,12774
784961,478549
784961,112769
784961,483516
784961,242031
784961,324042
784961,187467
784961,250616
785176,291497
785176,86356
785176,128048
785176,211095
785176,298670
785176,488832
785176,402710
785176,496030
785176,432691
785176,309389
785721,150770
785721,230598
785721,300611
785721,405125
785721,463266
785721,365094
785721,290525
785721,367445
785721,121421
785721,332097
786009,221386
786009,226940
786009,306414
786009,229027
786009,150680
786009,347975
786009,366717
786009,351356
786009,313766
786009,431807
786021,488377
786021,54687
786021,473625
786021,287894
786021,3584
786021,170930
786021,167444
786021,306414
786021,373944
786021,156938
786375,150181
786375,119792
786375,336742
786375,47035
786375,123400
786375,269736
786375,203340
786375,229497
786375,264332
786375,93411
786477,289354
786477,372755
786477,142318
786477,443756
786477,69499
786477,17777
786477,125439
786477,47831
786477,71610
786477,375210
786674,338353
786674,150219
786674,157094
786674,352365
786674,39436
786674,139720
786674,105585
786674,72520
786674,105411
786674,340597
786857,318714
786857,63157
786857,107191
786857,393550
786857,143871
786857,414887
786857,426207
786857,415889
786857,21114
786857,467776
786937,167495
786937,8970
786937,254299
786937,415555
786937,215784
786937,328148
786937,365484
786937,169237
786937,437409
786937,486671
787255,61818
787255,91704
787255,190385
787255,358527
787255,321782
787255,404924
787255,218791
787255,133695
787255,38277
787255,371236
787784,59535
787784,72676
787784,69602
787784,136660
787784,226214
787784,14425
787784,246428
787784,179887
787784,253634
787784,184406
788035,305792
788035,94410
788035,272961
788035,185028
788035,108932
788035,41744
788035,299373
788035,435134
788035,470172
788035,80938
788431,53264
788431,369175
788431,116961
788431,14934
788431,451875
788431,439122
788431,273704
788431,393156
788431,194076
788431,465667
788484,240016
788484,484008
788484,87600
788484,320495
788484,236466
788484,258409
788484,306070
788484,497214
788484,486865
788484,48934
788702,470128
788702,286783
788702,234698
788702,190928
788702,210897
788702,240164
788702,161631
788702,456036
788702,277420
788702,126298
788851,246778
788851,126298
788851,178921
788851,10273
788851,320203
788851,147043
788851,339387
788851,382712
788851,132105
788851,265030
789037,84849
789037,418450
789037,191065
789037,103593
789037,46475
789037,267085
789037,303727
789037,375640
789037,85454
789037,77258
789292,24094
789292,401835
789292,497869
789292,5331
789292,483245
789292,71067
789292,351509
789292,161980
789292,472445
789292,54778
789332,356743
789332,14238
789332,356349
789332,272526
789332,375451
789332,139678
789332,325222
789332,449909
789332,178157
789332,174902
789439,31872
789439,153346
789439,54026
789439,245644
789439,199908
789439,41110
789439,159931
789439,220767
789439,328807
789439,468409
789997,77223
789997,398937
789997,375993
789997,205585
789997,365121
789997,69731
789997,472927
789997,130644
789997,136958
789997,333648
790059,331174
790059,453933
790059,337194
790059,89123
790059,4585
790059,380640
790059,172508
790059,311279
790059,338112
790059,40477
790178,196947
790178,123115
790178,79582
790178,3067
790178,123648
790178,66056
790178,386720
790178,301365
790178,244797
790178,392500
790536,336162
790536,464046
790536,199511
790536,16692
790536,493848
790536,298804
790536,59553
790536,323110
790536,141991
790536,241781
791140,116795
791140,2649
791140,256789
791140,326948
791140,223387
791140,476843
791140,113079
791140,250908
791140,346008
791140,494386
791223,225529
791223,224227
791223,296602
791223,187234
791223,152117
791223,159390
791223,221901
791223,90153
791223,207642
791223,46338
791629,374819
791629,402212
791629,421608
791629,259785
791629,4192
791629,192053
791629,216157
791629,106687
791629,374619
791629,474134
792187,348727
792187,57038
792187,447778
792187,93051
792187,135686
792187,161063
792187,81668
792187,141715
792187,197056
792187,379865
792463,435493
792463,383349
792463,420163
792463,15876
792463,262037
792463,105434
792463,279140
792463,443740
792463,449677
792463,162973
792688,104224
792688,362516
792688,75499
792688,242653
792688,294807
792688,382282
792688,24071
792688,126639
792688,255545
792688,371994
792742,421418
792742,316342
792742,309578
792742,224020
792742,60997
792742,460106
792742,477457
792742,312792
792742,413150
792742,376256
792789,169362
792789,453157
792789,221051
792789,165782
792789,236496
792789,395080
792789,329352
792789,66355
792789,74433
792789,451233
792847,33804
792847,290748
792847,486855
792847,469527
792847,30683
792847,243987
792847,243533
792847,398651
792847,80050
792847,5963
792900,196867
792900,425809
792900,403012
792900,492255
792900,286222
792900,130274
792900,68388
792900,256220
792900,453444
792900,270304
792977,273685
792977,299271
792977,101694
792977,91718
792977,19628
792977,46278
792977,466999
792977,199137
792977,174938
792977,414827
793475,195071
793475,141079
793475,91064
793475,166300
793475,388924
793475,402075
793475,228362
793475,128640
793475,291246
793475,455118
794319,44606
794319,169818
794319,45847
794319,414524
794319,137264
794319,281678
794319,324897
794319,84811
794319,319849
794319,222747
794469,337996
794469,90320
794469,66739
794469,224758
794469,118275
794469,333544
794469,427561
794469,59903
794469,304296
794469,268428
794625,14378
794625,55718
794625,109359
794625,266880
794625,178166
794625,252597
794625,145611
794625,218900
794625,29549
794625,287288
795540,319443
795540,30605
795540,197183
795540,156792
795540,160064
795540,219466
795540,159208
795540,273017
795540,342274
795540,476773
795951,297651
795951,188768
795951,457519
795951,117397
795951,419924
795951,435493
795951,122818
795951,391438
795951,465768
795951,92044
795991,402179
795991,171875
795991,57759
795991,134861
795991,96080
795991,122627
795991,12333
795991,355207
795991,25562
795991,33926
796056,318368
796056,142890
796056,414797
796056,291650
796056,53856
796056,364617
796056,74010
796056,160753
796056,451012
796056,371302
796383,426328
796383,405218
796383,308504
796383,320065
796383,375880
796383,34636
796383,19021
796383,237576
796383,374003
796383,92528
796812,420647
796812,349241
796812,402138
796812,363833
796812,63771
796812,241792
796812,226382
796812,316144
796812,179741
796812,498531
798253,284385
798253,386166
798253,346604
798253,151354
798253,479504
798253,286606
798253,207868
798253,14964
798253,151628
798253,3698
798284,271662
798284,256760
798284,498467
798284,63305
798284,172884
798284,232326
798284,6814
798284,124670
798284,165264
798284,293841
798469,490088
798469,426569
798469,494260
798469,10136
798469,142343
798469,321976
798469,473182
798469,262703
798469,89584
798469,387872
798883,160847
798883,351351
798883,257561
798883,149181
798883,106560
798883,163920
798883,225844
798883,440664
798883,356573
798883,84915
798945,475512
798945,268045
798945,181866
798945,112908
798945,485878
798945,97708
798945,254098
798945,345314
798945,225240
798945,169632
798967,10886
798967,454162
798967,104011
798967,69645
798967,418575
798967,418907
798967,233108
798967,273066
798967,21807
798967,149478
800243,437764
800243,331383
800243,378197
800243,311682
800243,312599
800243,267954
800243,420819
800243,323065
800243,302272
800243,289845
800318,117464
800318,167335
800318,98281
800318,292627
800318,35230
800318,356465
800318,133400
800318,76285
800318,463471
800318,97325
800652,403094
800652,448343
800652,359006
800652,236770
800652,233691
800652,11117
800652,164975
800652,249219
800652,228839
800652,257315
800792,32780
800792,309931
800792,6455
800792,187544
800792,68390
800792,412195
800792,445483
800792,317325
800792,104338
800792,271076
800987,495781
800987,370686
800987,488660
800987,209671
800987,413991
800987,491712
800987,410596
800987,358539
800987,72397
800987,51720
801059,367455
801059,197164
801059,371961
801059,370754
801059,209328
801059,478389
801059,429514
801059,80317
801059,201024
801059,71586
801478,219874
801478,401209
801478,125146
801478,342724
801478,254181
801478,17450
801478,68390
801478,124634
801478,277995
801478,32780
801907,181898
801907,435803
801907,70105
801907,353846
801907,466479
801907,288006
801907,459082
801907,367460
801907,1811
801907,440303
802634,26947
802634,149990
802634,383231
802634,469828
802634,168556
802634,149600
802634,392889
802634,35822
802634,356366
802634,61959
802794,115099
802794,70162
802794,131192
802794,5765
802794,466468
802794,156635
802794,183911
802794,147966
802794,30873
802794,247264
803237,279734
803237,368066
803237,121965
803237,255003
803237,18032
803237,351745
803237,222771
803237,5899
803237,50582
803237,42173
803306,405297
803306,37778
803306,413025
803306,438650
803306,471036
803306,266389
803306,442976
803306,398540
803306,43544
803306,20736
803599,188185
803599,211318
803599,365042
803599,160311
803599,488785
803599,245078
803599,375929
803599,486119
803599,235079
803599,306049
803861,200634
803861,207691
803861,433063
803861,25246
803861,188213
803861,363917
803861,437432
803861,144980
803861,340443
803861,23698
804103,293914
804103,59844
804103,99445
804103,482510
804103,414287
804103,185672
804103,451837
804103,329376
804103,32816
804103,200231
804197,364952
804197,71854
804197,431824
804197,455217
804197,302670
804197,439738
804197,306525
804197,440870
804197,263694
804197,272875
804523,214991
804523,196960
804523,306884
804523,116973
804523,491433
804523,300486
804523,434740
804523,135983
804523,447168
804523,389085
804687,1172
804687,18869
804687,361544
804687,50564
804687,99433
804687,329680
804687,378765
804687,377083
804687,420014
804687,158419
804905,454554
804905,392819
804905,223985
804905,217925
804905,32086
804905,112973
804905,30016
804905,249819
804905,482471
804905,480917
804996,489515
804996,473082
804996,27049
804996,222393
804996,389171
804996,8556
804996,70556
804996,178449
804996,29666
804996,43439
805900,399863
805900,79941
805900,167587
805900,249934
805900,42745
805900,372120
805900,121030
805900,180292
805900,134478
805900,66553
806574,397252
806574,283761
806574,171582
806574,238279
806574,271579
806574,173608
806574,380341
806574,356295
806574,57924
806574,300605
806688,286158
806688,42702
806688,374596
806688,493478
806688,229057
806688,444903
806688,279406
806688,320340
806688,329038
806688,383273
807880,223333
807880,74396
807880,190759
807880,323540
807880,50554
807880,361742
807880,357614
807880,231257
807880,97988
807880,367506
808200,261958
808200,265035
808200,184348
808200,211820
808200,491941
808200,297446
808200,378761
808200,228641
808200,117244
808200,492253
808235,230575
808235,149576
808235,291399
808235,187132
808235,206779
808235,439594
808235,350676
808235,189014
808235,134486
808235,125451
808362,62627
808362,32147
808362,1697
808362,159960
808362,377356
808362,61656
808362,413423
808362,226272
808362,318881
808362,238991
808528,90356
808528,114825
808528,483293
808528,111942
808528,227018
808528,489023
808528,495284
808528,72691
808528,4373
808528,135861
808716,80184
808716,36549
808716,428490
808716,181943
808716,48280
808716,40372
808716,490814
808716,358256
808716,238138
808716,296081
809556,226959
809556,455814
809556,346179
809556,100409
809556,30007
809556,226561
809556,319930
809556,245370
809556,360090
809556,286333
809798,9908
809798,224412
809798,421249
809798,211297
809798,125467
809798,456883
809798,371784
809798,247701
809798,438044
809798,488964
809909,49601
809909,368587
809909,61083
809909,468366
809909,78911
809909,131248
809909,265982
809909,390668
809909,23547
809909,382448
809933,489084
809933,253784
809933,300974
809933,375492
809933,113545
809933,73631
809933,223884
809933,169988
809933,102889
809933,355128
810210,277419
810210,333882
810210,168279
810210,86281
810210,31096
810210,384031
810210,246447
810210,199200
810210,438974
810210,496739
810242,175438
810242,150876
810242,265482
810242,294159
810242,207631
810242,263892
810242,22732
810242,449592
810242,201615
810242,153499
810270,398540
810270,471036
810270,37778
810270,442976
810270,148834
810270,325921
810270,305388
810270,271490
810270,266389
810270,316063
810324,137706
810324,264321
810324,487480
810324,260453
810324,443921
810324,357266
810324,420630
810324,455208
810324,479132
810324,225795
810394,416243
810394,349182
810394,254107
810394,363279
810394,229922
810394,415645
810394,431188
810394,26638
810394,113159
810394,321146
810660,136225
810660,363365
810660,255235
810660,74032
810660,15920
810660,496746
810660,87582
810660,467781
810660,74631
810660,302955
810680,382667
810680,168322
810680,305144
810680,475225
810680,142074
810680,487407
810680,205744
810680,77203
810680,81648
810680,61916
811852,83174
811852,279566
811852,279591
811852,428420
811852,206647
811852,318233
811852,341331
811852,281962
811852,279928
811852,378350
812190,253557
812190,364008
812190,308919
812190,85749
812190,385394
812190,406651
812190,322380
812190,300077
812190,217360
812190,474357
812734,39716
812734,34989
812734,352953
812734,399060
812734,109580
812734,336919
812734,115587
812734,272618
812734,20127
812734,44295
813605,252636
813605,203484
813605,280383
813605,230983
813605,81527
813605,458591
813605,79245
813605,488976
813605,459035
813605,334899
813675,113693
813675,258027
813675,59128
813675,70269
813675,157091
813675,238728
813675,402416
813675,339570
813675,450566
813675,215111
813899,262693
813899,251809
813899,247221
813899,49094
813899,343536
813899,223954
813899,374322
813899,449458
813899,262784
813899,278590
813953,243862
813953,309719
813953,186704
813953,210820
813953,106424
813953,487371
813953,330157
813953,489536
813953,214632
813953,106414
814282,244567
814282,155760
814282,274641
814282,492369
814282,265629
814282,3880
814282,79790
814282,395914
814282,215399
814282,246497
814699,118032
814699,462591
814699,483448
814699,7203
814699,393309
814699,460963
814699,101746
814699,274217
814699,443081
814699,262135
815015,142083
815015,380684
815015,455758
815015,33920
815015,203684
815015,137067
815015,325983
815015,189
815015,416451
815015,141544
815243,90629
815243,242916
815243,301384
815243,306112
815243,409070
815243,396824
815243,93905
815243,150168
815243,152372
815243,77923
815320,314873
815320,235200
815320,374144
815320,282725
815320,396463
815320,35617
815320,341756
815320,327828
815320,309430
815320,99012
815891,296691
815891,338178
815891,425684
815891,162724
815891,147598
815891,150045
815891,284499
815891,473878
815891,231680
815891,89602
816483,425180
816483,482770
816483,322041
816483,204959
816483,210401
816483,60551
816483,105432
816483,230973
816483,89663
816483,423774
817349,328493
817349,498626
817349,79132
817349,20314
817349,177875
817349,321836
817349,273818
817349,419958
817349,274502
817349,4848
818421,117311
818421,499809
818421,3257
818421,291538
818421,389289
818421,86939
818421,209602
818421,206868
818421,301284
818421,457899
818612,57983
818612,241839
818612,39446
818612,226131
818612,496382
818612,464108
818612,159704
818612,393787
818612,438858
818612,96058
818798,230534
818798,457879
818798,42594
818798,68682
818798,425213
818798,105346
818798,465284
818798,436469
818798,258839
818798,12462
818819,27211
818819,376953
818819,184934
818819,457384
818819,22444
818819,198591
818819,44630
818819,310194
818819,129497
818819,77088
818842,163793
818842,429929
818842,94782
818842,229389
818842,304207
818842,363921
818842,27743
818842,295539
818842,145452
818842,218525
819618,318084
819618,295736
819618,89179
819618,95787
819618,427616
819618,365870
819618,207484
819618,225716
819618,479826
819618,296078
820027,451137
820027,194599
820027,295717
820027,292593
820027,392999
820027,129488
820027,247776
820027,12811
820027,200747
820027,102020
820161,206791
820161,254112
820161,405131
820161,459957
820161,368403
820161,331831
820161,342342
820161,301759
820161,294953
820161,251240
820267,499131
820267,214838
820267,385638
820267,243961
820267,416374
820267,291206
820267,476084
820267,492878
820267,401321
820267,425148
820899,500011
820899,412745
820899,195626
820899,456026
820899,289531
820899,476113
820899,204956
820899,49876
820899,440251
820899,495933
820973,379549
820973,168288
820973,449128
820973,253449
820973,246146
820973,290791
820973,259385
820973,398274
820973,74722
820973,486305
821372,30781
821372,382096
821372,25491
821372,387331
821372,419152
821372,375140
821372,100460
821372,247131
821372,414714
821372,352386
822218,190149
822218,307761
822218,342797
822218,454766
822218,227502
822218,351708
822218,457923
822218,257518
822218,280941
822218,212967
822585,234326
822585,42827
822585,51664
822585,394510
822585,485569
822585,444490
822585,102856
822585,307971
822585,301282
822585,381016
822642,317074
822642,443043
822642,230792
822642,376810
822642,491118
822642,101761
822642,307253
822642,168958
822642,164268
822642,496091
822649,388446
822649,232616
822649,242915
822649,162973
822649,279140
822649,435493
822649,149118
822649,475337
822649,262037
822649,345045
822859,463602
822859,28068
822859,377834
822859,171993
822859,85113
822859,190198
822859,290692
822859,164860
822859,185611
822859,454227
822937,48208
822937,406310
822937,456495
822937,409157
822937,66041
822937,383480
822937,245334
822937,66495
822937,69785
822937,8379
823203,41006
823203,111106
823203,109887
823203,287145
823203,427780
823203,229
823203,261764
823203,1846
823203,208205
823203,381050
823421,254340
823421,267723
823421,39167
823421,53074
823421,6865
823421,497053
823421,189078
823421,278511
823421,477435
823421,235286
823549,317170
823549,107959
823549,14448
823549,83708
823549,184533
823549,11502
823549,200764
823549,149410
823549,41229
823549,208341
823596,36332
823596,426306
823596,291936
823596,301124
823596,338858
823596,363826
823596,137019
823596,23384
823596,286311
823596,93002
824000,479300
824000,395936
824000,252442
824000,103629
824000,197276
824000,321736
824000,192800
824000,439554
824000,366085
824000,47551
824542,26554
824542,380399
824542,358585
824542,184690
824542,495069
824542,274445
824542,490324
824542,377357
824542,437145
824542,443661
824920,382448
824920,49601
824920,265982
824920,187898
824920,390668
824920,92767
824920,303562
824920,39426
824920,431715
824920,111203
824938,141377
824938,23591
824938,122070
824938,431413
824938,184409
824938,461299
824938,242709
824938,268105
824938,319648
824938,259079
825147,395527
825147,260837
825147,179120
825147,242365
825147,344188
825147,485996
825147,220259
825147,12569
825147,131160
825147,176941
825583,64842
825583,108498
825583,331232
825583,147456
825583,401613
825583,439227
825583,176609
825583,191400
825583,492398
825583,120345
825954,69210
825954,433933
825954,451009
825954,245880
825954,480878
825954,256119
825954,42379
825954,60285
825954,355798
825954,180432
826518,264364
826518,249576
826518,114597
826518,95786
826518,424041
826518,240335
826518,350913
826518,209307
826518,359657
826518,419517
827791,487599
827791,408502
827791,479877
827791,107778
827791,409656
827791,355874
827791,266322
827791,298447
827791,335859
827791,210467
827801,446914
827801,279903
827801,294274
827801,247857
827801,353209
827801,166039
827801,284623
827801,219527
827801,83558
827801,101305
828093,324481
828093,378661
828093,114317
828093,372892
828093,20510
828093,250504
828093,206994
828093,210283
828093,239475
828093,144321
828596,493407
828596,304252
828596,150606
828596,293974
828596,36129
828596,475878
828596,213748
828596,103254
828596,367368
828596,299577
828779,181980
828779,362439
828779,289759
828779,494127
828779,145408
828779,343928
828779,368542
828779,217531
828779,323065
828779,248826
829025,254720
829025,154429
829025,351191
829025,284842
829025,363202
829025,89662
829025,431291
829025,211974
829025,83135
829025,426015
829050,315560
829050,150496
829050,209867
829050,444762
829050,396290
829050,27067
829050,292581
829050,35790
829050,224521
829050,186668
829087,489515
829087,222393
829087,473082
829087,27049
829087,425907
829087,9750
829087,84341
829087,8556
829087,70556
829087,396148
829425,475783
829425,163793
829425,193539
829425,177788
829425,414620
829425,322323
829425,260403
829425,295539
829425,250259
829425,94782
830040,412897
830040,63312
830040,298286
830040,484117
830040,426029
830040,497634
830040,485555
830040,110750
830040,338709
830040,193082
830531,92728
830531,342114
830531,54191
830531,288203
830531,271450
830531,28172
830531,193650
830531,415161
830531,236154
830531,94962
830551,257956
830551,326685
830551,344220
830551,121025
830551,327986
830551,25888
830551,105863
830551,178918
830551,322782
830551,25798
830649,447460
830649,392924
830649,179620
830649,136531
830649,374407
830649,11453
830649,347254
830649,87478
830649,148259
830649,218612
831030,350649
831030,200222
831030,309879
831030,240503
831030,299987
831030,185719
831030,279564
831030,149136
831030,486633
831030,423844
831302,239635
831302,36973
831302,4195
831302,197064
831302,131461
831302,65352
